Family,Genus,Species,Temp,Limit,Base,Temperature
Hydrophinnae,Hydrophis ,Hyd_mac,31.418772,Upper,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_mac,26.811031,Lower,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_mac,31.661812,Upper,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_mac,25.25,Lower,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_mac,30.75,Upper,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_mac,23.53270149,Lower,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,28.5435524,Upper,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,23.52291489,Lower,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,28.63673019,Upper,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,23.72843361,Lower,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,28.62757492,Upper,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,22.91228676,Lower,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,28.83203888,Upper,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,21.94,Lower,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,28.49,Upper,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_mac,16.95,Lower,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_mac,26.11,Upper,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_mac,18.548106,Lower,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_mac,24.997239,Upper,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_mac,18.548106,Lower,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_mac,25.014367,Upper,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_mac,18.582736,Lower,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_mac,25.044071,Upper,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_mac,18.352158,Lower,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_mac,25.613119,Upper,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_oce,24.13729,Lower,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_oce,31.70644,Upper,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_oce,24.135054,Lower,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_oce,31.729691,Upper,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_oce,24.144089,Lower,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_oce,31.719821,Upper,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_oce,23.668449,Lower,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_oce,31.656967,Upper,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_oce,21.47,Lower,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_oce,30.48,Upper,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_oce,20.12745857,Lower,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,27.98275566,Upper,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,20.00559616,Lower,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,28.00186539,Upper,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,20.12346458,Lower,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,27.99695206,Upper,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,19.45336533,Lower,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,28.10697746,Upper,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,18.52,Lower,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,27.91,Upper,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_oce,14.96,Lower,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_oce,25.59,Upper,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_oce,17.296363,Lower,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_oce,25.114361,Upper,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_oce,17.053774,Lower,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_oce,25.099128,Upper,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_oce,17.219864,Lower,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_oce,25.095001,Upper,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_oce,15.758902,Lower,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_oce,25.234674,Upper,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_pla,0.763163,Lower,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_pla,34.611733,Upper,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_pla,0.763163,Lower,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_pla,34.705059,Upper,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_pla,0.765218,Lower,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_pla,34.735521,Upper,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_pla,18.242945,Lower,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_pla,34.546974,Upper,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_pla,17.76,Lower,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_pla,29.28,Upper,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_pla,0.755423009,Lower,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,29.6133728,Upper,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,0.755423009,Lower,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,29.63925171,Upper,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,0.756169975,Lower,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,29.80139542,Upper,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,13.89309883,Lower,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,29.59851074,Upper,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,13.47,Lower,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,29.01,Upper,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_pla,9.46,Lower,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_pla,28.22,Upper,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_pla,0.7483,Lower,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_pla,27.743522,Upper,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_pla,0.7483,Lower,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_pla,27.745259,Upper,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_pla,0.748644,Lower,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_pla,27.748261,Upper,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_pla,10.589993,Lower,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_pla,28.578259,Upper,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_sch,0.840181,Lower,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_sch,31.436315,Upper,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_sch,1.269583,Lower,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_sch,31.483699,Upper,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_sch,1.403077,Lower,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_sch,31.483699,Upper,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_sch,28.883423,Lower,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_sch,31.172869,Upper,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_sch,28.48,Lower,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_sch,28.95,Upper,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_sch,0.821367025,Lower,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,29.3469696,Upper,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,1.222264051,Lower,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,29.31983757,Upper,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,1.356371045,Lower,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,29.31983757,Upper,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,24.76617622,Lower,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,29.20629692,Upper,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,24.83,Lower,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,28.62,Upper,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_sch,20.05,Lower,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_sch,26.23,Upper,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_sch,0.80208,Lower,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_sch,26.289394,Upper,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_sch,1.177864,Lower,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_sch,26.406581,Upper,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_sch,1.309038,Lower,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_sch,26.564217,Upper,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_sch,19.688683,Lower,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_sch,26.846239,Upper,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_spi,4.49395,Lower,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_spi,33.92715,Upper,B_Bma,Max
Hydrophinnae,Hydrophis ,Hyd_spi,4.494929,Lower,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_spi,34.697235,Upper,B_Bme,Max
Hydrophinnae,Hydrophis ,Hyd_spi,4.494928,Lower,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_spi,34.697235,Upper,B_Bmi,Max
Hydrophinnae,Hydrophis ,Hyd_spi,29.823879,Lower,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_spi,34.438526,Upper,B_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_spi,28.53,Lower,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_spi,32.08,Upper,M_Surf,Max
Hydrophinnae,Hydrophis ,Hyd_spi,4.41918993,Lower,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,29.20546722,Upper,B_Bma,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,4.42000103,Lower,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,29.44252586,Upper,B_Bme,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,4.42000103,Lower,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,29.36393929,Upper,B_Bmi,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,25.93652344,Lower,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,29.35058975,Upper,B_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,25.07,Lower,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,28.66,Upper,M_Surf,Mean
Hydrophinnae,Hydrophis ,Hyd_spi,17.01,Lower,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_spi,27.95,Upper,M_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_spi,4.361843,Lower,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_spi,27.380331,Upper,B_Bma,Min
Hydrophinnae,Hydrophis ,Hyd_spi,4.362137,Lower,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_spi,27.44721,Upper,B_Bme,Min
Hydrophinnae,Hydrophis ,Hyd_spi,4.362136,Lower,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_spi,27.842802,Upper,B_Bmi,Min
Hydrophinnae,Hydrophis ,Hyd_spi,16.112888,Lower,B_Surf,Min
Hydrophinnae,Hydrophis ,Hyd_spi,27.877098,Upper,B_Surf,Min
Hydrophinnae,Lapemis,Lap_cur,3.306424,Lower,B_Bma,Max
Hydrophinnae,Lapemis,Lap_cur,31.988742,Upper,B_Bma,Max
Hydrophinnae,Lapemis,Lap_cur,3.306424,Lower,B_Bme,Max
Hydrophinnae,Lapemis,Lap_cur,32.487614,Upper,B_Bme,Max
Hydrophinnae,Lapemis,Lap_cur,3.318004,Lower,B_Bmi,Max
Hydrophinnae,Lapemis,Lap_cur,33.145204,Upper,B_Bmi,Max
Hydrophinnae,Lapemis,Lap_cur,27.273977,Lower,B_Surf,Max
Hydrophinnae,Lapemis,Lap_cur,34.297703,Upper,B_Surf,Max
Hydrophinnae,Lapemis,Lap_cur,27.17,Lower,M_Surf,Max
Hydrophinnae,Lapemis,Lap_cur,32.94,Upper,M_Surf,Max
Hydrophinnae,Lapemis,Lap_cur,3.298203945,Lower,B_Bma,Mean
Hydrophinnae,Lapemis,Lap_cur,29.42299652,Upper,B_Bma,Mean
Hydrophinnae,Lapemis,Lap_cur,3.298203945,Lower,B_Bme,Mean
Hydrophinnae,Lapemis,Lap_cur,29.29803848,Upper,B_Bme,Mean
Hydrophinnae,Lapemis,Lap_cur,3.305176973,Lower,B_Bmi,Mean
Hydrophinnae,Lapemis,Lap_cur,29.29803848,Upper,B_Bmi,Mean
Hydrophinnae,Lapemis,Lap_cur,23.5243187,Lower,B_Surf,Mean
Hydrophinnae,Lapemis,Lap_cur,29.34171867,Upper,B_Surf,Mean
Hydrophinnae,Lapemis,Lap_cur,23.38,Lower,M_Surf,Mean
Hydrophinnae,Lapemis,Lap_cur,28.97,Upper,M_Surf,Mean
Hydrophinnae,Lapemis,Lap_cur,19.35,Lower,M_Surf,Min
Hydrophinnae,Lapemis,Lap_cur,27.75,Upper,M_Surf,Min
Hydrophinnae,Lapemis,Lap_cur,3.291564,Lower,B_Bma,Min
Hydrophinnae,Lapemis,Lap_cur,27.912025,Upper,B_Bma,Min
Hydrophinnae,Lapemis,Lap_cur,3.291564,Lower,B_Bme,Min
Hydrophinnae,Lapemis,Lap_cur,27.916936,Upper,B_Bme,Min
Hydrophinnae,Lapemis,Lap_cur,3.29485,Lower,B_Bmi,Min
Hydrophinnae,Lapemis,Lap_cur,27.916936,Upper,B_Bmi,Min
Hydrophinnae,Lapemis,Lap_cur,18.353373,Lower,B_Surf,Min
Hydrophinnae,Lapemis,Lap_cur,28.283028,Upper,B_Surf,Min
Laticaudinae,Laticauda,Lat_col,0.838468,Lower,B_Bma,Max
Laticaudinae,Laticauda,Lat_col,33.663246,Upper,B_Bma,Max
Laticaudinae,Laticauda,Lat_col,0.931618,Lower,B_Bme,Max
Laticaudinae,Laticauda,Lat_col,32.123302,Upper,B_Bme,Max
Laticaudinae,Laticauda,Lat_col,1.010037,Lower,B_Bmi,Max
Laticaudinae,Laticauda,Lat_col,31.871476,Upper,B_Bmi,Max
Laticaudinae,Laticauda,Lat_col,18.414684,Lower,B_Surf,Max
Laticaudinae,Laticauda,Lat_col,31.498959,Upper,B_Surf,Max
Laticaudinae,Laticauda,Lat_col,16.64,Lower,M_Surf,Max
Laticaudinae,Laticauda,Lat_col,30.71,Upper,M_Surf,Max
Laticaudinae,Laticauda,Lat_col,0.803296983,Lower,B_Bma,Mean
Laticaudinae,Laticauda,Lat_col,30.65459633,Upper,B_Bma,Mean
Laticaudinae,Laticauda,Lat_col,0.881061018,Lower,B_Bme,Mean
Laticaudinae,Laticauda,Lat_col,29.77993774,Upper,B_Bme,Mean
Laticaudinae,Laticauda,Lat_col,0.945308983,Lower,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_col,29.65172386,Upper,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_col,14.61411476,Lower,B_Surf,Mean
Laticaudinae,Laticauda,Lat_col,29.78743172,Upper,B_Surf,Mean
Laticaudinae,Laticauda,Lat_col,14.28,Lower,M_Surf,Mean
Laticaudinae,Laticauda,Lat_col,29.12,Upper,M_Surf,Mean
Laticaudinae,Laticauda,Lat_col,12.09,Lower,M_Surf,Min
Laticaudinae,Laticauda,Lat_col,28.78,Upper,M_Surf,Min
Laticaudinae,Laticauda,Lat_col,0.771717,Lower,B_Bma,Min
Laticaudinae,Laticauda,Lat_col,28.740526,Upper,B_Bma,Min
Laticaudinae,Laticauda,Lat_col,0.833268,Lower,B_Bme,Min
Laticaudinae,Laticauda,Lat_col,28.771894,Upper,B_Bme,Min
Laticaudinae,Laticauda,Lat_col,0.876779,Lower,B_Bmi,Min
Laticaudinae,Laticauda,Lat_col,28.771894,Upper,B_Bmi,Min
Laticaudinae,Laticauda,Lat_col,11.326904,Lower,B_Surf,Min
Laticaudinae,Laticauda,Lat_col,29.222254,Upper,B_Surf,Min
Laticaudinae,Laticauda,Lat_cro,2.960092,Lower,B_Bma,Max
Laticaudinae,Laticauda,Lat_cro,19.547049,Upper,B_Bma,Max
Laticaudinae,Laticauda,Lat_cro,14.471674,Lower,B_Bme,Max
Laticaudinae,Laticauda,Lat_cro,30.121017,Upper,B_Bme,Max
Laticaudinae,Laticauda,Lat_cro,30.119705,Lower,B_Bmi,Max
Laticaudinae,Laticauda,Lat_cro,30.128734,Upper,B_Bmi,Max
Laticaudinae,Laticauda,Lat_cro,30.199993,Lower,B_Surf,Max
Laticaudinae,Laticauda,Lat_cro,30.220663,Upper,B_Surf,Max
Laticaudinae,Laticauda,Lat_cro,28.81,Lower,M_Surf,Max
Laticaudinae,Laticauda,Lat_cro,29.54,Upper,M_Surf,Max
Laticaudinae,Laticauda,Lat_cro,1.959332943,Lower,B_Bma,Mean
Laticaudinae,Laticauda,Lat_cro,17.63302231,Upper,B_Bma,Mean
Laticaudinae,Laticauda,Lat_cro,4.712090015,Lower,B_Bme,Mean
Laticaudinae,Laticauda,Lat_cro,28.77639961,Upper,B_Bme,Mean
Laticaudinae,Laticauda,Lat_cro,28.72911835,Lower,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_cro,28.77639961,Upper,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_cro,28.8342514,Lower,B_Surf,Mean
Laticaudinae,Laticauda,Lat_cro,28.90229797,Upper,B_Surf,Mean
Laticaudinae,Laticauda,Lat_cro,27.86,Lower,M_Surf,Mean
Laticaudinae,Laticauda,Lat_cro,28.39,Upper,M_Surf,Mean
Laticaudinae,Laticauda,Lat_cro,25.33,Lower,M_Surf,Min
Laticaudinae,Laticauda,Lat_cro,27.25,Upper,M_Surf,Min
Laticaudinae,Laticauda,Lat_cro,2.73722,Lower,B_Bma,Min
Laticaudinae,Laticauda,Lat_cro,15.956361,Upper,B_Bma,Min
Laticaudinae,Laticauda,Lat_cro,11.769629,Lower,B_Bme,Min
Laticaudinae,Laticauda,Lat_cro,26.922431,Upper,B_Bme,Min
Laticaudinae,Laticauda,Lat_cro,26.857117,Lower,B_Bmi,Min
Laticaudinae,Laticauda,Lat_cro,26.922431,Upper,B_Bmi,Min
Laticaudinae,Laticauda,Lat_cro,27.408997,Lower,B_Surf,Min
Laticaudinae,Laticauda,Lat_cro,27.491219,Upper,B_Surf,Min
Laticaudinae,Laticauda,Lat_fro,4.427899,Lower,B_Bma,Max
Laticaudinae,Laticauda,Lat_fro,29.74057,Upper,B_Bma,Max
Laticaudinae,Laticauda,Lat_fro,11.722379,Lower,B_Bme,Max
Laticaudinae,Laticauda,Lat_fro,29.825383,Upper,B_Bme,Max
Laticaudinae,Laticauda,Lat_fro,29.396684,Lower,B_Bmi,Max
Laticaudinae,Laticauda,Lat_fro,30.012109,Upper,B_Bmi,Max
Laticaudinae,Laticauda,Lat_fro,29.281475,Lower,B_Surf,Max
Laticaudinae,Laticauda,Lat_fro,29.857187,Upper,B_Surf,Max
Laticaudinae,Laticauda,Lat_fro,28.45,Lower,M_Surf,Max
Laticaudinae,Laticauda,Lat_fro,29,Upper,M_Surf,Max
Laticaudinae,Laticauda,Lat_fro,4.235527992,Lower,B_Bma,Mean
Laticaudinae,Laticauda,Lat_fro,27.97312355,Upper,B_Bma,Mean
Laticaudinae,Laticauda,Lat_fro,10.74350643,Lower,B_Bme,Mean
Laticaudinae,Laticauda,Lat_fro,27.99880219,Upper,B_Bme,Mean
Laticaudinae,Laticauda,Lat_fro,27.04367256,Lower,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_fro,28.49919891,Upper,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_fro,27.27910995,Lower,B_Surf,Mean
Laticaudinae,Laticauda,Lat_fro,28.54301453,Upper,B_Surf,Mean
Laticaudinae,Laticauda,Lat_fro,24.63,Lower,M_Surf,Mean
Laticaudinae,Laticauda,Lat_fro,28.11,Upper,M_Surf,Mean
Laticaudinae,Laticauda,Lat_fro,25.04,Lower,M_Surf,Min
Laticaudinae,Laticauda,Lat_fro,27.25,Upper,M_Surf,Min
Laticaudinae,Laticauda,Lat_fro,4.037882,Lower,B_Bma,Min
Laticaudinae,Laticauda,Lat_fro,25.935305,Upper,B_Bma,Min
Laticaudinae,Laticauda,Lat_fro,9.715475,Lower,B_Bme,Min
Laticaudinae,Laticauda,Lat_fro,25.958607,Upper,B_Bme,Min
Laticaudinae,Laticauda,Lat_fro,24.30435,Lower,B_Bmi,Min
Laticaudinae,Laticauda,Lat_fro,26.703679,Upper,B_Bmi,Min
Laticaudinae,Laticauda,Lat_fro,25.191017,Lower,B_Surf,Min
Laticaudinae,Laticauda,Lat_fro,27.012423,Upper,B_Surf,Min
Laticaudinae,Laticauda,Lat_lat,1.364944,Lower,B_Bma,Max
Laticaudinae,Laticauda,Lat_lat,32.058442,Upper,B_Bma,Max
Laticaudinae,Laticauda,Lat_lat,1.454146,Lower,B_Bme,Max
Laticaudinae,Laticauda,Lat_lat,32.077299,Upper,B_Bme,Max
Laticaudinae,Laticauda,Lat_lat,1.581322,Lower,B_Bmi,Max
Laticaudinae,Laticauda,Lat_lat,32.027225,Upper,B_Bmi,Max
Laticaudinae,Laticauda,Lat_lat,27.439276,Lower,B_Surf,Max
Laticaudinae,Laticauda,Lat_lat,31.363125,Upper,B_Surf,Max
Laticaudinae,Laticauda,Lat_lat,26.18,Lower,M_Surf,Max
Laticaudinae,Laticauda,Lat_lat,30.07,Upper,M_Surf,Max
Laticaudinae,Laticauda,Lat_lat,1.525097966,Lower,B_Bma,Mean
Laticaudinae,Laticauda,Lat_lat,29.50019264,Upper,B_Bma,Mean
Laticaudinae,Laticauda,Lat_lat,1.786074996,Lower,B_Bme,Mean
Laticaudinae,Laticauda,Lat_lat,29.62257957,Upper,B_Bme,Mean
Laticaudinae,Laticauda,Lat_lat,2.823700905,Lower,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_lat,29.59292412,Upper,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_lat,24.26794052,Lower,B_Surf,Mean
Laticaudinae,Laticauda,Lat_lat,29.66009331,Upper,B_Surf,Mean
Laticaudinae,Laticauda,Lat_lat,23.6,Lower,M_Surf,Mean
Laticaudinae,Laticauda,Lat_lat,28.98,Upper,M_Surf,Mean
Laticaudinae,Laticauda,Lat_lat,19.54,Lower,M_Surf,Min
Laticaudinae,Laticauda,Lat_lat,28.36,Upper,M_Surf,Min
Laticaudinae,Laticauda,Lat_lat,1.340286,Lower,B_Bma,Min
Laticaudinae,Laticauda,Lat_lat,27.772537,Upper,B_Bma,Min
Laticaudinae,Laticauda,Lat_lat,1.380167,Lower,B_Bme,Min
Laticaudinae,Laticauda,Lat_lat,28.742546,Upper,B_Bme,Min
Laticaudinae,Laticauda,Lat_lat,1.444094,Lower,B_Bmi,Min
Laticaudinae,Laticauda,Lat_lat,28.770505,Upper,B_Bmi,Min
Laticaudinae,Laticauda,Lat_lat,19.537033,Lower,B_Surf,Min
Laticaudinae,Laticauda,Lat_lat,28.895123,Upper,B_Surf,Min
Laticaudinae,Laticauda,Lat_sai,1.468812,Lower,B_Bma,Max
Laticaudinae,Laticauda,Lat_sai,28.295925,Upper,B_Bma,Max
Laticaudinae,Laticauda,Lat_sai,1.473223,Lower,B_Bme,Max
Laticaudinae,Laticauda,Lat_sai,29.072822,Upper,B_Bme,Max
Laticaudinae,Laticauda,Lat_sai,1.482762,Lower,B_Bmi,Max
Laticaudinae,Laticauda,Lat_sai,29.072822,Upper,B_Bmi,Max
Laticaudinae,Laticauda,Lat_sai,27.439276,Lower,B_Surf,Max
Laticaudinae,Laticauda,Lat_sai,28.713352,Upper,B_Surf,Max
Laticaudinae,Laticauda,Lat_sai,26.01,Lower,M_Surf,Max
Laticaudinae,Laticauda,Lat_sai,29.01,Upper,M_Surf,Max
Laticaudinae,Laticauda,Lat_sai,1.463956952,Lower,B_Bma,Mean
Laticaudinae,Laticauda,Lat_sai,25.58547211,Upper,B_Bma,Mean
Laticaudinae,Laticauda,Lat_sai,1.467736006,Lower,B_Bme,Mean
Laticaudinae,Laticauda,Lat_sai,25.81796455,Upper,B_Bme,Mean
Laticaudinae,Laticauda,Lat_sai,1.475695014,Lower,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_sai,25.81796455,Upper,B_Bmi,Mean
Laticaudinae,Laticauda,Lat_sai,24.34329414,Lower,B_Surf,Mean
Laticaudinae,Laticauda,Lat_sai,26.01441383,Upper,B_Surf,Mean
Laticaudinae,Laticauda,Lat_sai,23.8,Lower,M_Surf,Mean
Laticaudinae,Laticauda,Lat_sai,25.77,Upper,M_Surf,Mean
Laticaudinae,Laticauda,Lat_sai,21.19,Lower,M_Surf,Min
Laticaudinae,Laticauda,Lat_sai,23.39,Upper,M_Surf,Min
Laticaudinae,Laticauda,Lat_sai,1.459684,Lower,B_Bma,Min
Laticaudinae,Laticauda,Lat_sai,22.85865,Upper,B_Bma,Min
Laticaudinae,Laticauda,Lat_sai,1.462483,Lower,B_Bme,Min
Laticaudinae,Laticauda,Lat_sai,22.813774,Upper,B_Bme,Min
Laticaudinae,Laticauda,Lat_sai,1.469097,Lower,B_Bmi,Min
Laticaudinae,Laticauda,Lat_sai,22.813774,Upper,B_Bmi,Min
Laticaudinae,Laticauda,Lat_sai,22.005396,Lower,B_Surf,Min
Laticaudinae,Laticauda,Lat_sai,23.917751,Upper,B_Surf,Min
Hydrophinnae,Leioselasma,Lei_cog,3.306424,Lower,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_cog,31.092149,Upper,B_Bma,Max
Hydrophinnae,Leioselasma,Lei_cog,3.306424,Lower,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_cog,31.214132,Upper,B_Bme,Max
Hydrophinnae,Leioselasma,Lei_cog,3.318004,Lower,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_cog,31.160769,Upper,B_Bmi,Max
Hydrophinnae,Leioselasma,Lei_cog,27.198679,Lower,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_cog,31.049994,Upper,B_Surf,Max
Hydrophinnae,Leioselasma,Lei_cog,26.43,Lower,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_cog,30.71,Upper,M_Surf,Max
Hydrophinnae,Leioselasma,Lei_cog,3.298203945,Lower,B_Bma,Mean
Hydrophinnae,Leioselasma,Lei_cog,28.32156563,Upper,B_Bma,Mean
